City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
338,Launceston,AU,-41.45,147.1667,51.44,71,100,4.61,overcast clouds
339,Teya,RU,60.3778,92.6267,81.79,45,59,9.73,broken clouds
340,Berlevag,NO,70.8578,29.0864,53.6,82,20,1.14,few clouds
341,Srivardhan,IN,18.0333,73.0167,80.19,82,100,16.64,overcast clouds
342,Portland,US,45.5234,-122.6762,67.93,68,40,8.05,scattered clouds
343,Pustoshka,RU,56.3355,29.369,64.65,64,86,1.48,overcast clouds
344,Tevaitoa,PF,-16.7833,-151.5,78.08,71,40,19.71,scattered clouds
345,Whitehorse,CA,60.7161,-135.0538,65.17,42,40,9.22,scattered clouds
346,Tabriz,IR,38.08,46.2919,78.26,25,0,11.5,clear sky
347,Karratha,AU,-20.7377,116.8463,76.68,16,0,9.24,clear sky
348,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,68.49,44,0,5.99,clear sky
349,Lithakia,GR,37.7167,20.8333,74.57,59,0,10.67,clear sky
350,Ballina,AU,-28.8667,153.5667,63.01,60,2,7.9,clear sky
351,Acobamba,PE,-11.3525,-75.6594,49.17,87,90,1.12,overcast clouds
352,Spassk,RU,52.747,87.7545,80.28,31,12,7.92,few clouds
353,Kem,RU,64.9555,34.5793,66.11,64,56,9.51,broken clouds
354,Provideniya,RU,64.3833,-173.3,48.45,93,100,11.14,overcast clouds
355,Sendafa,ET,9.15,39.0333,54.75,83,100,5.03,light rain
356,Bloomsburg,US,41.0037,-76.4549,62.51,93,53,2.93,broken clouds
357,Margherita,IN,27.2833,95.6833,94.77,56,18,2.64,few clouds
358,Sayyan,YE,15.1718,44.3244,62.31,47,100,12.59,overcast clouds
359,Dengzhou,CN,37.8086,120.7508,75.29,86,96,14.9,overcast clouds
360,Zhanaozen,KZ,43.3,52.8,90.18,16,0,10.16,clear sky
361,Singaparna,ID,-7.3515,108.111,79.11,73,99,5.68,overcast clouds
362,Zaozerne,UA,45.1582,33.2787,76.55,58,99,7.25,overcast clouds
363,Surt,LY,31.2089,16.5887,79.32,61,0,10.36,clear sky
364,Lavrentiya,RU,65.5833,-171.0,48.65,86,100,11.41,overcast clouds
365,Mana,GF,5.6592,-53.7767,76.21,88,100,7.07,light rain
366,Soe,ID,-9.8607,124.284,68.86,83,100,6.67,overcast clouds
367,Port-Cartier,CA,50.0334,-66.8654,56.88,67,8,11.07,clear sky
368,Vila,PT,42.0304,-8.1588,58.08,50,1,4.34,clear sky
369,Panaba,MX,21.2833,-88.2667,74.44,93,29,6.62,scattered clouds
370,Dogondoutchi,NE,13.6393,4.0287,70.84,90,99,10.25,very heavy rain
371,Mendi,PG,-6.1761,143.6513,63.03,93,87,2.64,overcast clouds
372,Vestmannaeyjar,IS,63.4427,-20.2734,52.23,91,100,16.91,overcast clouds
373,Salinopolis,BR,-0.6136,-47.3561,76.87,85,65,6.38,broken clouds
374,San Patricio,US,28.017,-97.5169,84.88,84,93,10.02,overcast clouds
375,Dali,CN,25.7,100.1833,75.61,66,28,4.03,scattered clouds
376,Mazabuka,ZM,-15.856,27.748,58.86,65,5,9.33,clear sky
377,Vittoria,IT,36.9537,14.5332,75.74,51,0,3.44,clear sky
378,Kahului,US,20.8947,-156.47,78.82,74,20,23.02,few clouds
379,Algiers,DZ,36.7525,3.042,64.22,88,40,1.14,scattered clouds
380,Sakhipur,BD,24.3,90.1833,94.06,52,35,10.74,scattered clouds
381,Jiayuguan,CN,39.8167,98.3,89.65,16,76,10.45,broken clouds
382,Sumbe,AO,-11.2061,13.8437,67.39,89,91,1.92,overcast clouds
383,Abalak,RU,58.1286,68.5944,81.63,47,43,2.1,scattered clouds
384,Sheridan,US,44.8333,-106.9173,80.46,53,0,44.87,clear sky
385,Tahta,EG,26.7693,31.5021,88.43,24,15,11.23,few clouds
386,Hofn,IS,64.2539,-15.2082,50.68,93,100,11.95,overcast clouds
387,San Quintin,MX,30.4833,-115.95,66.45,87,3,11.32,clear sky
388,Aykhal,RU,66.0,111.5,66.87,42,78,9.28,broken clouds
389,Sorong,ID,-0.8833,131.25,81.52,83,28,3.11,scattered clouds
390,Zhigansk,RU,66.7697,123.3711,65.43,45,78,4.34,broken clouds
391,Kavieng,PG,-2.5744,150.7967,84.45,66,82,12.84,broken clouds
392,Barra Do Garcas,BR,-15.89,-52.2567,64.96,54,1,3.56,clear sky
393,Krasnoturansk,RU,54.3186,91.5639,72.63,43,19,7.7,few clouds
394,Vostok,RU,46.4856,135.8833,75.09,69,63,5.95,broken clouds
395,Loa Janan,ID,-0.583,117.095,89.15,63,75,2.84,broken clouds
396,Mvuma,ZW,-19.2792,30.5283,52.5,62,0,6.98,clear sky
397,Aswan,EG,24.0934,32.907,83.5,23,0,5.75,clear sky
398,Bo Phloi,TH,14.3236,99.5161,79.12,79,100,5.55,overcast clouds
399,Coihaique,CL,-45.5752,-72.0662,35.55,93,100,5.75,moderate rain
400,Robertsport,LR,6.7533,-11.3686,77.05,84,97,13.31,moderate rain
401,Basco,PH,20.4487,121.9702,84.76,75,93,13.2,overcast clouds
402,Lagoa,PT,39.05,-27.9833,67.32,70,98,8.12,overcast clouds
403,Mapimi,MX,25.8167,-103.85,80.69,40,62,8.05,broken clouds
404,Laje,BR,-10.1833,-40.9667,65.59,84,84,11.18,broken clouds
405,Wahiawa,US,21.5028,-158.0236,76.77,72,75,4.61,broken clouds
406,Campoverde,PE,-8.4753,-74.8058,77.38,76,97,2.13,overcast clouds
407,Yining,CN,29.0361,114.5636,99.61,43,16,6.51,few clouds
408,Aquiraz,BR,-3.9014,-38.3911,78.89,85,60,12.17,broken clouds
409,Praia Da Vitoria,PT,38.7333,-27.0667,65.75,82,75,7.61,broken clouds
410,Paamiut,GL,61.994,-49.6678,39.87,94,51,17.18,broken clouds
411,Severnyy,RU,50.677,36.5532,73.44,56,0,6.71,clear sky
412,Bongandanga,CD,1.5,21.05,74.89,78,64,2.82,broken clouds
413,Tolmachevo,RU,54.9824,82.7363,80.58,47,20,11.18,few clouds
414,Ialibu,PG,-6.2821,143.9935,64.31,89,84,2.77,light rain
415,Stromness,GB,58.965,-3.296,53.56,92,100,15.01,overcast clouds
416,Sabha,LY,27.0377,14.4283,81.54,45,4,17.25,clear sky
417,Buraydah,SA,26.326,43.975,91.85,5,68,8.23,broken clouds
418,Kirovskiy,RU,45.0917,133.5136,79.03,67,98,1.95,light rain
419,Kupang,ID,-10.1667,123.5833,81.52,67,85,15.82,overcast clouds
420,Kondoa,TZ,-4.9,35.7833,62.06,57,0,5.93,clear sky
421,Mackenzie,CA,55.2999,-123.1698,57.42,82,75,2.3,broken clouds
422,Tanout,NE,14.9709,8.8879,80.56,50,91,11.61,overcast clouds
423,Veraval,IN,20.9,70.3667,82.49,81,100,20.98,overcast clouds
424,Qingdao,CN,36.0986,120.3719,85.6,58,0,6.71,clear sky
425,Swan Hill,AU,-35.3378,143.5544,58.5,48,0,6.58,clear sky
426,Suzun,RU,53.7841,82.3116,82.13,36,25,11.92,scattered clouds
427,Twentynine Palms,US,34.1356,-116.0542,93.34,16,4,4.68,clear sky
428,Abu Kamal,SY,34.4506,40.9171,88.97,22,0,20.07,clear sky
429,Farafangana,MG,-22.8167,47.8333,71.44,68,50,10.09,scattered clouds
430,Seidu,SL,9.0167,-10.6,67.89,99,100,2.75,overcast clouds
431,Garowe,SO,8.4054,48.4845,80.65,45,55,32.39,broken clouds
432,Zyryanka,RU,65.75,150.85,70.02,43,39,11.05,scattered clouds
433,Warragul,AU,-38.1667,145.9333,58.44,71,0,8.99,clear sky
434,Juegang,CN,32.3174,121.1855,89.91,65,86,5.32,overcast clouds
435,Makinsk,KZ,52.6292,70.4169,76.59,45,58,14.9,broken clouds
436,Kingisepp,RU,59.3733,28.6134,64.98,68,77,2.62,broken clouds
437,Bonavista,CA,48.6499,-53.1147,51.6,88,18,14.07,few clouds
438,Kisaran,ID,2.9845,99.6158,90.97,50,96,3.74,overcast clouds
439,Gharghoda,IN,22.1667,83.35,88.48,60,68,10.8,broken clouds
440,Westerland,DE,54.9079,8.3033,58.01,67,75,25.32,broken clouds
441,Totness,SR,5.8833,-56.3167,75.47,92,100,2.59,overcast clouds
442,Maningrida,AU,-12.0667,134.2667,82.53,44,21,8.32,few clouds
443,Hauterive,FR,46.0901,3.4459,63.36,78,3,2.51,clear sky
444,Sol-Iletsk,RU,51.1631,54.9918,79.23,49,0,8.41,clear sky
445,Manta,EC,-0.95,-80.7333,71.38,88,40,9.22,scattered clouds
446,Manono,CD,-7.3,27.4167,72.55,45,3,4.61,clear sky
447,Kande,TG,9.9578,1.0447,71.56,95,85,6.89,overcast clouds
448,Guican,CO,6.4618,-72.4113,48.49,86,99,4.94,overcast clouds
449,Tapejara,BR,-28.0681,-52.0139,55.22,91,65,5.59,broken clouds
450,Vicuna,CL,-30.0319,-70.7081,51.76,80,100,1.21,overcast clouds
451,Uyar,RU,55.81,94.3153,72.03,53,75,4.56,broken clouds
452,Nezhinka,RU,51.7676,55.3694,80.76,57,0,2.24,clear sky
453,Yorosso,ML,12.3536,-4.7761,73.81,82,94,8.86,overcast clouds
454,Port Pirie,AU,-33.1833,138.0167,57.7,48,97,11.61,overcast clouds
455,Pergamino,AR,-33.89,-60.5736,56.17,87,41,4.18,scattered clouds
456,Pevek,RU,69.7008,170.3133,32.14,97,100,14.97,overcast clouds
457,Pedernales,DO,18.0384,-71.744,79.9,65,99,5.37,overcast clouds
458,Broken Hill,AU,-31.95,141.4333,55.0,41,7,8.41,clear sky
459,Fare,PF,-16.7,-151.0167,78.4,72,76,21.25,broken clouds
460,Neiafu,TO,-18.65,-173.9833,79.48,78,75,11.5,broken clouds
461,Antigonish,CA,45.6169,-61.9986,60.82,88,22,7.18,few clouds
462,Young,UY,-32.6833,-57.6333,69.24,64,0,19.24,clear sky
463,Beyneu,KZ,45.3167,55.2,90.45,20,2,5.66,clear sky
464,Fort Nelson,CA,58.8053,-122.7002,60.39,72,100,4.61,overcast clouds
465,Farmington,US,36.7281,-108.2187,80.71,36,9,8.99,clear sky
466,Maputo,MZ,-25.9653,32.5892,62.22,90,40,5.99,scattered clouds
467,Mogadishu,SO,2.0371,45.3438,80.47,69,75,19.57,broken clouds
468,Manggar,ID,-2.8833,108.2667,84.83,65,82,10.25,broken clouds
469,Meulaboh,ID,4.1363,96.1285,84.04,65,100,4.09,overcast clouds
470,Tilichiki,RU,60.4667,166.1,64.78,50,13,16.02,few clouds
471,Faya,SA,18.3851,42.4509,68.52,32,100,10.09,light rain
472,Biloela,AU,-24.4167,150.5,59.76,43,0,15.21,clear sky
473,Varberg,SE,57.1056,12.2508,61.23,72,31,13.4,scattered clouds
474,Coos Bay,US,43.3665,-124.2179,60.78,94,0,3.44,clear sky
475,Salalah,OM,17.0151,54.0924,77.61,95,100,11.9,light rain
476,Grindavik,IS,63.8424,-22.4338,49.95,100,100,17.27,overcast clouds
477,Mpulungu,ZM,-8.7623,31.1141,71.19,49,2,6.29,clear sky
478,Solnechnyy,RU,50.7214,136.6319,80.04,56,100,11.14,overcast clouds
479,Gambiran,ID,-6.7988,111.4951,86.29,53,27,6.08,scattered clouds
480,Flin Flon,CA,54.7682,-101.865,63.16,85,31,2.44,scattered clouds
481,Namatanai,PG,-3.6667,152.4333,84.02,66,57,9.13,broken clouds
482,Xixiang,CN,35.1628,112.865,91.96,51,73,15.1,moderate rain
483,Constitucion,CL,-35.3333,-72.4167,50.16,85,100,5.95,overcast clouds
484,Vila Velha,BR,-20.3297,-40.2925,66.94,96,75,2.3,broken clouds
485,Impfondo,CG,1.6381,18.0667,73.35,87,41,4.38,scattered clouds
486,Baymak,RU,52.5933,58.3225,67.73,73,73,3.29,light rain
487,Shibetsu,JP,43.659,145.132,61.5,100,75,11.5,mist
488,Stephenville,US,32.2207,-98.2023,83.77,71,40,0.0,scattered clouds
489,Vilyuysk,RU,63.7553,121.6247,64.33,81,100,3.4,light rain
490,Harrisonburg,US,38.4496,-78.8689,66.61,89,100,3.49,overcast clouds
491,Kinsale,IE,51.7075,-8.5306,62.24,94,75,5.75,broken clouds
492,Huejuquilla El Alto,MX,22.6,-103.8667,71.64,64,62,2.13,broken clouds
493,Morant Bay,JM,17.8815,-76.4093,82.02,84,100,9.91,overcast clouds
494,Loei,TH,17.4167,101.5,69.17,87,100,1.36,overcast clouds
495,Maniitsoq,GL,65.4167,-52.9,38.97,91,100,4.32,overcast clouds
496,Mandalgovi,MN,45.7625,106.2708,77.72,27,12,13.8,few clouds
497,Poum,NC,-20.2333,164.0167,78.31,83,35,18.19,scattered clouds
498,Tancheng,CN,27.4375,115.4976,97.65,47,11,6.91,few clouds
499,Silver City,US,32.7701,-108.2803,69.76,65,100,8.05,overcast clouds
500,Trincomalee,LK,8.5711,81.2335,91.09,53,97,13.49,overcast clouds
501,Linxi,CN,39.7,118.4333,75.67,73,96,3.11,overcast clouds
502,Porto Santo,PT,33.072,-16.3415,66.58,88,75,24.16,broken clouds
503,Itaberai,BR,-16.0203,-49.8103,62.15,56,0,5.68,clear sky
504,Ketchikan,US,55.3422,-131.6461,57.67,94,100,10.36,moderate rain
505,Naze,JP,28.3667,129.4833,86.92,78,3,8.72,clear sky
506,Staffanstorp,SE,55.6428,13.2064,62.87,78,75,14.97,broken clouds
507,Half Moon Bay,US,37.4636,-122.4286,64.8,86,100,17.27,mist
508,Nsanje,MW,-16.92,35.262,67.19,75,4,3.69,clear sky
509,Pundaguitan,PH,6.3711,126.1689,84.31,66,84,3.31,broken clouds
510,Port Blair,IN,11.6667,92.75,84.24,84,100,10.36,drizzle
511,Itea,GR,38.4333,22.4167,80.01,57,8,2.64,clear sky
512,Balikpapan,ID,-1.2675,116.8289,83.12,73,72,5.08,broken clouds
513,Svetlogorsk,BY,52.6333,29.7333,59.09,93,80,7.52,broken clouds
514,Inverness,GB,57.4791,-4.224,60.8,84,47,10.36,scattered clouds
515,Montes Altos,BR,-5.8333,-47.0667,70.39,56,3,4.47,clear sky
516,Tual,ID,-5.6667,132.75,79.95,82,62,22.19,broken clouds
517,Bauru,BR,-22.3147,-49.0606,59.83,79,11,5.01,few clouds
518,Qena,EG,26.1615,32.7183,92.26,19,20,14.27,few clouds
519,Rio Gallegos,AR,-51.6226,-69.2181,15.85,92,0,10.36,clear sky
520,Medicine Hat,CA,50.0501,-110.6683,72.03,64,100,11.5,light rain
521,Biltine,TD,14.5333,20.9167,83.62,47,25,13.24,scattered clouds
522,Lazaro Cardenas,MX,17.9583,-102.2,79.12,87,83,3.8,broken clouds
523,Lively,CA,46.4334,-81.1498,59.92,81,30,5.06,scattered clouds
524,Hammerfest,NO,70.6634,23.6821,55.85,71,0,8.05,clear sky
525,Pomezia,IT,41.667,12.5052,74.14,55,20,9.22,few clouds
526,Mitu,CO,1.1983,-70.1733,71.11,99,100,1.79,overcast clouds
527,Redcliffe,AU,-27.2307,153.0973,68.14,59,75,8.05,broken clouds
528,Alice Springs,AU,-23.7,133.8833,60.35,27,0,8.05,clear sky
529,Piacabucu,BR,-10.4056,-36.4344,73.47,82,26,11.79,scattered clouds
530,Camana,PE,-16.6228,-72.7111,60.64,87,66,6.17,broken clouds
531,Ayia Anna,CY,34.9399,33.4843,80.65,77,0,5.75,clear sky
532,Karpathos,GR,35.507,27.2132,73.36,78,75,19.57,broken clouds
533,Along,IN,28.1667,94.7667,95.65,49,30,2.19,scattered clouds
534,Ambilobe,MG,-13.2,49.05,79.38,43,13,11.86,few clouds
535,Ilam,NP,26.9167,87.9167,81.66,72,21,6.51,few clouds
536,Port Macquarie,AU,-31.4333,152.9167,54.5,91,33,11.1,scattered clouds
537,Puro,PH,12.4841,123.3827,85.46,72,91,6.69,overcast clouds
538,Walvis Bay,NA,-22.9575,14.5053,49.08,87,0,6.91,clear sky
539,Vernon Hills,US,42.2181,-87.9651,66.65,84,1,4.56,clear sky
540,Callaway,US,30.153,-85.5699,84.9,86,40,11.5,scattered clouds
541,Kasongo-Lunda,CD,-6.4667,16.8167,66.02,48,34,0.49,scattered clouds
542,Nykoping,SE,58.753,17.0079,57.06,71,0,9.22,clear sky
543,Flagstaff,US,35.1981,-111.6513,75.58,44,100,8.05,overcast clouds
544,Beloha,MG,-25.1667,45.05,68.14,52,0,12.03,clear sky
545,Atar,MR,20.5169,-13.0499,83.89,43,0,4.92,clear sky
546,Tucupita,VE,9.0622,-62.051,73.63,99,100,2.08,overcast clouds
547,Itoman,JP,26.1247,127.6694,92.17,76,20,11.5,few clouds
548,Hay River,CA,60.8156,-115.7999,60.78,88,75,2.3,broken clouds
549,Kamaishi,JP,39.2667,141.8833,76.32,88,89,3.76,overcast clouds
550,Belgrade,RS,44.804,20.4651,66.24,69,0,11.5,clear sky
551,Burley,US,42.5357,-113.7928,73.29,54,1,7.0,clear sky
552,Broome,US,42.2506,-75.833,53.71,93,0,2.91,clear sky
553,Weinan,CN,34.5036,109.5089,108.16,24,47,12.33,scattered clouds
554,Mineiros,BR,-17.5694,-52.5511,63.37,50,0,4.41,clear sky
555,Vaitape,PF,-16.5167,-151.75,78.53,72,65,19.28,broken clouds
556,Pereira Barreto,BR,-20.6383,-51.1092,65.23,47,0,7.29,clear sky
557,Savannah Bight,HN,16.45,-85.85,82.22,77,7,17.34,clear sky
558,Mabaruma,GY,8.2,-59.7833,73.98,99,99,2.73,overcast clouds
559,Antanifotsy,MG,-19.65,47.3167,50.4,82,97,12.03,overcast clouds
560,Makushino,RU,55.2103,67.2442,77.38,54,81,5.68,broken clouds
561,Prestea,GH,5.4327,-2.1428,71.94,92,100,2.33,overcast clouds
562,Olga,RU,43.7444,135.2892,72.75,69,37,5.28,scattered clouds
563,Port-Gentil,GA,-0.7193,8.7815,72.39,77,74,10.02,broken clouds
564,Zarechnyy,RU,53.2036,45.1923,79.97,46,52,7.2,broken clouds
565,Santa Marta,CO,11.2408,-74.199,83.89,73,40,13.0,scattered clouds
566,Altay,CN,47.8667,88.1167,70.36,47,75,9.37,broken clouds
567,Nouadhibou,MR,20.931,-17.0347,67.98,94,75,9.22,broken clouds
568,Viedma,AR,-40.8135,-62.9967,47.5,62,100,6.35,overcast clouds
569,Marshall,US,34.3834,-86.3333,75.51,94,75,3.44,broken clouds
570,Pareora,NZ,-44.4871,171.2132,40.17,60,100,3.96,overcast clouds
571,Selma,US,36.5708,-119.6121,84.25,43,0,8.05,clear sky
572,Nancha,CN,47.1333,129.2667,86.5,34,15,7.07,few clouds
573,Tessalit,ML,20.1986,1.0114,87.13,13,35,7.81,scattered clouds
574,Puerto Escondido,MX,15.85,-97.0667,79.05,87,74,5.23,broken clouds
575,Olbia,IT,40.9214,9.4856,71.65,46,0,1.14,clear sky
576,Sao Felix Do Xingu,BR,-6.6447,-51.995,69.84,70,33,0.4,scattered clouds
577,Kirakira,SB,-10.4544,161.9205,82.15,76,55,5.48,broken clouds
578,Richards Bay,ZA,-28.783,32.0377,64.2,68,0,14.12,clear sky
579,Coronado,US,32.6859,-117.1831,73.42,86,4,8.01,clear sky
580,Owando,CG,-0.4819,15.8999,73.11,78,48,3.71,scattered clouds
581,Hamilton,US,39.1834,-84.5333,68.63,84,2,5.82,clear sky
582,Prince Rupert,CA,54.3161,-130.3201,57.29,89,100,20.71,light rain
583,Douentza,ML,14.9951,-2.9517,84.36,57,97,13.15,overcast clouds
584,Saint-Denis,FR,48.9167,2.3333,63.37,74,0,11.5,clear sky
585,Bronnoysund,NO,65.4625,12.1997,55.4,82,20,8.05,few clouds
586,Westport,US,41.1415,-73.3579,70.75,85,0,4.61,clear sky
587,Anadyr,RU,64.75,177.4833,57.7,94,75,6.71,light rain
588,Ormara,PK,25.2088,64.6357,83.5,80,69,5.19,broken clouds
589,Quezon,PH,7.7303,125.0989,80.56,89,80,5.88,broken clouds
590,Ampanihy,MG,-24.7,44.75,67.44,49,0,9.06,clear sky
591,Nelson Bay,AU,-32.7167,152.15,60.01,97,91,20.83,light rain
592,Monrovia,LR,6.3005,-10.7969,76.01,82,100,12.17,overcast clouds
593,Belle Glade,US,26.6845,-80.6676,81.05,88,3,7.81,clear sky
594,Yarada,IN,17.65,83.2667,86.32,74,75,10.36,broken clouds
595,Srednekolymsk,RU,67.45,153.6833,64.13,37,25,2.33,scattered clouds
596,Lesnoy,RU,57.6198,63.0784,82.04,53,37,3.33,scattered clouds
597,Benguela,AO,-12.5763,13.4055,67.73,90,34,1.39,scattered clouds
598,Saint-Georges,GD,12.0564,-61.7485,80.28,89,75,19.57,broken clouds
599,Yekaterinoslavka,RU,50.3734,129.1139,68.25,81,36,11.59,scattered clouds
600,Porangatu,BR,-13.4408,-49.1486,67.17,42,0,3.09,clear sky
601,Alta Floresta,BR,-9.8756,-56.0861,68.99,65,62,2.89,broken clouds
602,Coxim,BR,-18.5067,-54.76,68.88,52,6,3.11,clear sky
603,Luanda,AO,-8.8368,13.2343,69.8,83,100,5.75,overcast clouds
604,Jishou,CN,28.3167,109.7167,95.32,51,20,7.85,few clouds
605,Bayonet Point,US,28.3267,-82.6834,84.94,87,93,7.58,overcast clouds
606,Quatre Cocos,MU,-20.2078,57.7625,73.09,57,83,22.26,broken clouds
607,Voloshka,RU,61.3314,40.0858,66.81,65,90,3.85,overcast clouds
608,Zhangye,CN,38.9342,100.4517,91.24,21,98,9.15,overcast clouds
609,Dwarka,IN,22.2394,68.9678,82.78,81,100,23.67,overcast clouds
610,Ratnagiri,IN,16.9833,73.3,79.86,82,100,18.07,overcast clouds
611,Tsabong,BW,-26.0217,22.401,51.62,50,0,11.43,clear sky
612,Manaure,CO,11.7751,-72.4445,81.21,75,100,22.7,overcast clouds
613,Ginir,ET,7.1333,40.7,57.52,79,99,10.54,overcast clouds
614,Muravlenko,RU,63.7898,74.523,68.94,50,73,3.4,broken clouds
615,Ostrovnoy,RU,68.0531,39.5131,54.84,75,83,8.1,broken clouds
616,Cape Canaveral,US,28.4058,-80.6048,81.01,83,20,9.22,few clouds
617,Teguise,ES,29.0605,-13.564,79.02,47,40,10.36,scattered clouds
618,Diplo,PK,24.4667,69.584,88.81,66,97,13.18,overcast clouds
619,Borovoy,RU,55.4333,86.0833,79.88,47,0,6.71,clear sky
620,Gimli,CA,50.6336,-96.9907,71.62,94,0,5.75,clear sky
621,Bathsheba,BB,13.2167,-59.5167,83.01,92,75,20.71,broken clouds
622,Thinadhoo,MV,0.5333,72.9333,82.76,74,85,11.77,overcast clouds
623,Mehamn,NO,71.0357,27.8492,53.55,87,98,4.61,overcast clouds
624,Camacha,PT,33.0833,-16.3333,63.82,88,75,24.16,broken clouds
625,Murygino,RU,58.7383,49.4582,74.97,60,25,4.9,scattered clouds
626,Pangnirtung,CA,66.1451,-65.7125,45.05,81,82,2.39,broken clouds
627,Gizo,SB,-8.103,156.8419,83.48,64,20,3.8,few clouds
628,Qaqortoq,GL,60.7167,-46.0333,40.91,94,25,0.2,scattered clouds
629,Marivan,IR,35.5219,46.176,90.68,16,0,8.21,clear sky
630,Raudeberg,NO,61.9875,5.1352,48.87,80,90,5.53,overcast clouds
631,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,62.26,48,4,6.22,clear sky
632,Sao Cristovao,BR,-11.0147,-37.2064,75.11,78,75,19.57,broken clouds
633,Soubre,CI,5.7856,-6.6083,67.84,98,100,2.26,overcast clouds
634,Hambantota,LK,6.1241,81.1185,91.74,55,40,16.11,scattered clouds
635,Eskil,TR,38.4017,33.4131,72.88,55,0,9.91,clear sky
636,Pingliang,CN,35.5392,106.6861,91.31,38,31,8.08,scattered clouds
637,Guerrero Negro,MX,27.9769,-114.0611,67.75,84,21,12.64,few clouds
638,Okahandja,NA,-21.9833,16.9167,42.35,80,0,4.45,clear sky
639,Mwinilunga,ZM,-11.7358,24.4293,56.35,60,18,4.32,few clouds
640,Binzhou,CN,37.3667,118.0167,81.79,65,100,12.64,overcast clouds
641,Araouane,ML,18.9048,-3.5265,90.46,23,100,7.74,overcast clouds
642,Pombas,CV,17.1503,-25.0201,71.38,82,81,8.99,broken clouds
643,Aubenas,FR,44.6201,4.3899,67.44,59,2,6.04,clear sky
644,Abha,SA,18.2164,42.5053,68.25,30,75,6.91,broken clouds
645,Alot,IN,23.7667,75.55,86.94,63,96,9.93,overcast clouds
646,Kearns,US,40.66,-111.9963,81.95,22,0,8.05,clear sky
647,Gazanjyk,TM,39.2446,55.5154,92.35,16,0,16.93,clear sky
648,Elverum,NO,60.8819,11.5623,55.4,57,81,10.22,broken clouds
649,Alexandria,EG,31.2156,29.9553,82.36,65,40,9.22,scattered clouds
650,Epe,NG,6.5841,3.9834,72.5,97,100,2.86,light rain
651,Tautira,PF,-17.7333,-149.15,77.04,75,93,21.14,light rain
652,Jalingo,NG,8.8833,11.3667,73.83,91,99,6.87,overcast clouds
653,Dzaoudzi,YT,-12.7887,45.2699,78.69,65,40,12.66,scattered clouds
654,Oistins,BB,13.0667,-59.5333,82.49,78,75,20.71,broken clouds
655,Saldanha,ZA,-33.0117,17.9442,55.45,93,100,8.08,light rain
656,Lavras,BR,-21.2453,-44.9997,53.06,81,19,5.5,few clouds
657,Talnakh,RU,69.4865,88.3972,51.21,51,40,16.93,scattered clouds
658,Hobyo,SO,5.3505,48.5268,79.65,66,82,27.13,broken clouds
659,Christchurch,NZ,-43.5333,172.6333,44.91,77,100,3.44,overcast clouds
660,Baracoa,CU,20.3467,-74.4958,77.79,88,100,2.68,overcast clouds
661,Puerto Cabezas,NI,14.0351,-83.3888,76.84,91,66,9.84,broken clouds
662,Kaitangata,NZ,-46.2817,169.8464,39.06,84,12,2.01,few clouds
663,Bam,IR,29.106,58.357,98.15,6,25,10.22,scattered clouds
664,Choix,MX,26.7092,-108.3219,81.25,64,100,3.31,overcast clouds
665,Concepcion,CL,-36.827,-73.0498,46.2,93,75,3.44,broken clouds
666,Varkaus,FI,62.3153,27.873,67.3,83,42,5.93,scattered clouds
667,Nenjiang,CN,49.1833,125.2167,78.8,47,83,14.83,broken clouds
668,Semiletka,RU,55.3603,54.6153,76.93,63,15,4.68,few clouds
669,Moustheni,GR,40.8667,24.1167,69.46,58,51,4.09,broken clouds
670,Ewing,US,40.2698,-74.7999,69.46,90,99,1.23,overcast clouds
671,Lincoln,US,40.8,-96.667,76.12,84,0,4.0,clear sky
672,Mago,RU,53.2514,140.1822,92.25,40,57,10.27,broken clouds
673,Arroyo,ES,41.6096,-4.7969,62.6,69,0,4.61,clear sky
674,Buchanan,LR,5.8808,-10.0467,75.36,83,100,11.03,overcast clouds
675,Darhan,MN,49.4867,105.9228,70.66,48,99,8.61,overcast clouds
676,Kennewick,US,46.2113,-119.1372,74.41,42,54,4.94,broken clouds
677,Inta,RU,66.0317,60.1659,69.26,46,85,8.95,overcast clouds
678,Yatou,CN,37.15,122.3833,84.54,57,38,11.52,moderate rain
679,Kenai,US,60.5544,-151.2583,64.49,88,100,5.75,overcast clouds
680,Rodrigues Alves,BR,-7.738,-72.6509,74.88,80,73,1.19,broken clouds
681,Kjollefjord,NO,70.9457,27.3465,53.42,87,77,4.61,broken clouds
682,Pizarro,CO,4.9533,-77.366,76.51,90,100,2.33,moderate rain
683,Kuloy,RU,61.0305,42.4925,72.41,49,88,6.29,overcast clouds
684,Yandyki,RU,45.7691,47.1258,90.55,20,3,14.67,clear sky
685,Odienne,CI,9.51,-7.5692,68.38,99,100,2.98,overcast clouds
686,Gladstone,AU,-23.85,151.25,66.13,32,0,8.05,clear sky
687,Murgab,TM,37.4966,61.9714,93.07,29,0,4.61,clear sky
688,Sidi Ali,DZ,36.0998,0.4206,70.39,75,0,1.54,clear sky
689,Dhone,IN,15.4167,77.8833,75.36,81,100,21.18,overcast clouds
690,Myitkyina,MM,25.3833,97.4,95.05,52,29,3.11,scattered clouds
