City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Chifeng,CN,2022-07-06 22:20:43,42.2683,118.9636,68.13,82,0,1.88
296,Huayucachi,PE,2022-07-06 22:20:44,-12.1333,-75.2333,59.4,47,61,6.82
297,Baie-Comeau,CA,2022-07-06 22:20:31,49.2168,-68.1489,64.33,48,74,3.53
298,Garowe,SO,2022-07-06 22:20:45,8.4054,48.4845,77.32,56,25,31.36
299,Eureka,US,2022-07-06 22:18:08,40.8021,-124.1637,69.67,83,93,5.99
300,Kulhudhuffushi,MV,2022-07-06 22:20:45,6.6221,73.07,82.11,80,100,17.2
301,Guerrero Negro,MX,2022-07-06 22:16:09,27.9769,-114.0611,74.53,61,5,16.8
302,Waimana,NZ,2022-07-06 22:20:46,-38.15,177.0833,47.05,68,100,0.67
303,Bowen,AU,2022-07-06 22:20:15,-20.0167,148.2333,57.18,72,0,8.75
304,Kilindoni,TZ,2022-07-06 22:20:46,-7.9139,39.6668,76.71,77,9,18.07
305,Yeppoon,AU,2022-07-06 22:20:47,-23.1333,150.7333,54.09,74,0,6.55
306,Seidu,SL,2022-07-06 22:20:47,9.0167,-10.6,68.7,98,59,3.29
307,Derzhavinsk,KZ,2022-07-06 22:20:48,51.1,66.3167,58.06,76,100,10.67
308,San Patricio,US,2022-07-06 22:20:48,28.017,-97.5169,95.54,47,64,16.2
309,Gimli,CA,2022-07-06 22:20:49,50.6336,-96.9907,72.86,80,65,8.93
310,Ojinaga,MX,2022-07-06 22:20:49,29.5667,-104.4167,95.58,29,87,3.42
311,Abonnema,NG,2022-07-06 22:20:50,4.7084,6.7931,75.7,92,98,5.3
312,Abu Kamal,SY,2022-07-06 22:20:50,34.4506,40.9171,90.0,19,0,13.91
313,Mount Gambier,AU,2022-07-06 22:20:50,-37.8333,140.7667,51.93,58,100,9.55
314,Saint-Georges,GD,2022-07-06 22:20:51,12.0564,-61.7485,80.22,80,83,15.3
315,Grandview,US,2022-07-06 22:20:51,38.8858,-94.533,96.67,61,62,1.99
316,Sirohi,IN,2022-07-06 22:20:52,24.8833,72.8667,83.86,69,25,5.77
317,San Lawrenz,MT,2022-07-06 22:20:52,36.0553,14.204,84.85,73,0,1.01
318,Richards Bay,ZA,2022-07-06 22:20:52,-28.783,32.0377,62.83,89,41,4.63
319,Osmaniye,TR,2022-07-06 22:20:53,37.0742,36.2478,73.2,86,1,1.77
320,Aquiraz,BR,2022-07-06 22:20:53,-3.9014,-38.3911,80.19,85,32,10.94
321,Hattiesburg,US,2022-07-06 22:18:53,31.3271,-89.2903,91.26,73,96,3.47
322,Gidam,IN,2022-07-06 22:20:59,18.9833,81.4,73.99,97,100,2.21
323,Balkanabat,TM,2022-07-06 22:20:59,39.5108,54.3671,75.79,32,0,4.92
324,Camana,PE,2022-07-06 22:21:00,-16.6228,-72.7111,62.89,79,21,8.55
325,Sao Filipe,CV,2022-07-06 22:21:00,14.8961,-24.4956,75.74,84,94,9.95
326,Korla,CN,2022-07-06 22:21:01,41.7597,86.1469,78.31,13,35,12.41
327,Luderitz,NA,2022-07-06 22:21:01,-26.6481,15.1594,54.23,82,0,11.18
328,Kawalu,ID,2022-07-06 22:21:01,-7.3817,108.2082,70.86,97,83,1.45
329,Bhadravati,IN,2022-07-06 22:21:02,13.8667,75.7167,70.3,96,100,9.19
330,Marathon,US,2022-07-06 22:21:02,44.9,-89.7668,74.44,75,93,3.89
331,Seminole,US,2022-07-06 22:16:23,28.7086,-81.2081,84.06,77,90,6.17
332,Borba,BR,2022-07-06 22:21:03,-4.3878,-59.5939,78.44,72,100,3.06
333,Thinadhoo,MV,2022-07-06 22:21:03,0.5333,72.9333,82.53,77,100,8.21
334,Kokkola,FI,2022-07-06 22:21:04,63.8385,23.1307,59.94,90,8,9.35
335,Le Vauclin,MQ,2022-07-06 22:21:04,14.5452,-60.8388,81.84,78,100,16.24
336,Tekeli,KZ,2022-07-06 22:21:04,44.83,78.8239,58.42,27,1,9.26
337,Riohacha,CO,2022-07-06 22:20:54,11.5444,-72.9072,87.06,63,100,11.54
338,Vila Franca Do Campo,PT,2022-07-06 22:21:05,37.7167,-25.4333,69.19,82,98,7.72
339,Inta,RU,2022-07-06 22:21:05,66.0317,60.1659,61.07,52,2,7.67
340,Solomenskoye,RU,2022-07-06 22:21:06,44.2167,44.3528,63.09,71,0,7.76
341,Fortuna,US,2022-07-06 22:21:06,40.5982,-124.1573,65.93,78,92,4.0
342,Geraldton,AU,2022-07-06 22:21:07,-28.7667,114.6,60.06,79,0,4.76
343,Praia,CV,2022-07-06 22:21:07,14.9215,-23.5087,76.39,83,72,11.92
344,Cugir,RO,2022-07-06 22:21:07,45.8333,23.3667,62.89,96,93,1.7
345,Iracoubo,GF,2022-07-06 22:21:08,5.4802,-53.2011,77.11,84,85,6.85
346,Gizo,SB,2022-07-06 22:21:08,-8.103,156.8419,83.59,73,93,11.97
347,Luganville,VU,2022-07-06 22:21:09,-15.5333,167.1667,80.37,84,80,10.0
348,Shaowu,CN,2022-07-06 22:21:09,27.3409,117.4831,75.04,97,77,2.57
349,Ilulissat,GL,2022-07-06 22:21:10,69.2167,-51.1,40.64,81,100,3.04
350,Gerede,TR,2022-07-06 22:21:10,40.8008,32.1969,54.95,87,0,2.15
351,Mountain Home,US,2022-07-06 22:18:27,43.133,-115.6912,90.55,20,3,8.9
352,Yabelo,ET,2022-07-06 22:21:11,4.8833,38.0833,62.69,62,98,9.17
353,Safford,US,2022-07-06 22:21:11,32.834,-109.7076,96.12,19,0,5.79
354,Xining,CN,2022-07-06 22:21:12,36.6167,101.7667,58.64,50,6,3.4
355,Rawson,AR,2022-07-06 22:21:12,-43.3002,-65.1023,47.89,47,39,11.21
356,Taksimo,RU,2022-07-06 22:21:12,56.3444,114.8794,56.71,94,100,3.8
357,Wattegama,LK,2022-07-06 22:21:13,6.7989,81.4808,77.81,74,100,1.83
358,San Cristobal,VE,2022-07-06 22:21:13,7.7669,-72.225,76.46,65,18,4.74
359,Khasan,RU,2022-07-06 22:21:14,42.4308,130.6434,63.59,100,100,5.06
360,Ostrovnoy,RU,2022-07-06 22:21:10,68.0531,39.5131,59.05,70,99,5.73
361,Turukhansk,RU,2022-07-06 22:20:23,65.8167,87.9833,52.99,85,51,2.3
362,Kieta,PG,2022-07-06 22:21:15,-6.2167,155.6333,82.27,73,89,6.08
363,Launceston,AU,2022-07-06 22:20:25,-41.45,147.1667,44.62,94,63,1.99
364,Zhanakorgan,KZ,2022-07-06 22:21:15,43.9098,67.2495,69.1,52,0,12.17
365,Sambava,MG,2022-07-06 22:21:16,-14.2667,50.1667,70.18,79,41,12.57
366,Broken Hill,AU,2022-07-06 22:21:16,-31.95,141.4333,39.74,91,0,9.13
367,Progreso,MX,2022-07-06 22:21:16,21.2833,-89.6667,82.81,73,71,14.29
368,Tiarei,PF,2022-07-06 22:21:17,-17.5333,-149.3333,82.0,77,13,6.96
369,Cape Canaveral,US,2022-07-06 22:21:22,28.4058,-80.6048,87.08,75,27,11.65
370,Sanawad,IN,2022-07-06 22:21:23,22.1833,76.0667,78.8,89,100,4.76
371,Hithadhoo,MV,2022-07-06 22:21:23,-0.6,73.0833,81.88,77,100,9.42
372,Portel,BR,2022-07-06 22:18:11,-1.9356,-50.8211,80.65,69,96,2.57
373,Bria,CF,2022-07-06 22:21:24,6.5423,21.9863,68.88,95,22,2.53
374,Katete,UG,2022-07-06 22:21:24,-0.7818,29.7544,62.6,60,24,3.67
375,Komsomolskiy,UZ,2022-07-06 22:21:24,40.4272,71.7189,81.18,24,0,13.53
376,Jacareacanga,BR,2022-07-06 22:21:25,-6.2222,-57.7528,80.02,61,88,1.52
377,Qasigiannguit,GL,2022-07-06 22:21:25,68.8193,-51.1922,39.58,84,100,2.95
378,Kangaatsiaq,GL,2022-07-06 22:21:26,68.3065,-53.4641,41.43,89,100,6.2
379,Dinar,TR,2022-07-06 22:21:26,38.065,30.1656,69.64,41,0,1.21
380,Talara,PE,2022-07-06 22:21:26,-4.5772,-81.2719,65.17,81,13,18.57
381,Kattivakkam,IN,2022-07-06 22:21:27,13.2167,80.3167,82.08,84,100,14.29
382,Garmsar,IR,2022-07-06 22:21:27,35.2182,52.3409,79.2,35,0,7.34
383,Omboue,GA,2022-07-06 22:21:28,-1.5746,9.2618,70.92,90,51,6.51
384,Priladozhskiy,RU,2022-07-06 22:21:28,59.85,31.4833,59.54,1,100,4.59
385,Taoudenni,ML,2022-07-06 22:21:28,22.6783,-3.9836,103.24,7,14,8.39
386,Antalaha,MG,2022-07-06 22:17:13,-14.9003,50.2788,68.2,85,41,8.61
387,Walvis Bay,NA,2022-07-06 22:21:29,-22.9575,14.5053,55.09,49,0,5.77
388,Erzin,TR,2022-07-06 22:21:29,36.9559,36.2,73.29,85,1,0.43
389,Monster,NL,2022-07-06 22:21:30,52.0258,4.175,66.97,72,100,5.99
390,Rognan,NO,2022-07-06 22:21:30,67.0953,15.3878,51.06,81,80,3.36
391,Klaksvik,FO,2022-07-06 22:19:03,62.2266,-6.589,48.33,86,85,15.88
392,Matagami,CA,2022-07-06 22:19:02,49.7502,-77.6328,66.51,36,60,9.1
393,Loubomo,CG,2022-07-06 22:21:31,-4.1997,12.6739,66.06,88,32,4.63
394,Norman Wells,CA,2022-07-06 22:21:31,65.282,-126.8329,88.63,22,3,5.82
395,Tezu,IN,2022-07-06 22:21:32,27.9167,96.1667,77.5,94,9,2.73
396,Visnes,NO,2022-07-06 22:21:32,59.3556,5.2242,56.21,93,100,17.4
397,Bilma,NE,2022-07-06 22:21:33,18.6853,12.9164,91.11,12,0,12.97
398,Necochea,AR,2022-07-06 22:17:12,-38.5473,-58.7368,50.52,77,100,5.3
399,Bakaly,RU,2022-07-06 22:21:33,55.1789,53.8028,60.1,91,57,5.44
400,Aswan,EG,2022-07-06 22:21:34,24.0934,32.907,91.98,18,11,8.68
401,Nokaneng,BW,2022-07-06 22:21:34,-19.6667,22.2667,61.99,37,3,7.85
402,Umkomaas,ZA,2022-07-06 22:21:35,-30.2067,30.7978,62.67,82,2,4.03
403,Huadian,CN,2022-07-06 22:21:35,42.9633,126.7478,70.92,99,100,4.25
404,Pochutla,MX,2022-07-06 22:21:36,15.7432,-96.4661,85.82,71,80,3.91
405,Florianopolis,BR,2022-07-06 22:21:36,-27.6146,-48.5012,69.4,90,100,5.99
406,Jutai,BR,2022-07-06 22:21:36,-5.1833,-68.9,77.18,89,62,0.13
407,Porto Empedocle,IT,2022-07-06 22:20:29,37.2934,13.5264,78.31,49,1,4.92
408,Namioka,JP,2022-07-06 22:21:37,40.7072,140.5894,71.91,83,27,4.74
409,Iqaluit,CA,2022-07-06 22:21:37,63.7506,-68.5145,40.69,93,100,5.99
410,Villa Constitucion,AR,2022-07-06 22:18:03,-33.2278,-60.3297,61.99,80,62,2.39
411,Wanaka,NZ,2022-07-06 22:21:38,-44.7,169.15,32.11,90,100,1.99
412,Pacific Grove,US,2022-07-06 22:21:39,36.6177,-121.9166,77.38,77,5,8.01
413,Lebanon,US,2022-07-06 22:21:39,36.2081,-86.2911,88.11,80,90,5.01
414,Chuy,UY,2022-07-06 22:21:40,-33.6971,-53.4616,59.49,98,100,12.57
415,Fort Frances,CA,2022-07-06 22:21:45,48.5999,-93.4003,76.05,54,69,1.01
416,Buala,SB,2022-07-06 22:21:45,-8.145,159.5921,82.08,77,38,9.93
417,Obera,AR,2022-07-06 22:21:46,-27.4871,-55.1199,68.95,50,100,7.23
418,Agadez,NE,2022-07-06 22:21:46,19.75,10.25,89.26,12,1,7.85
419,Ust-Kuyga,RU,2022-07-06 22:21:47,70.0167,135.6,57.4,52,69,0.56
420,Sokolo,ML,2022-07-06 22:21:47,14.7328,-6.1219,89.8,42,23,12.46
421,Mezen,RU,2022-07-06 22:21:48,65.8522,44.24,60.55,75,77,4.5
422,Tazovskiy,RU,2022-07-06 22:21:48,67.4667,78.7,48.22,83,2,4.97
423,Camacha,PT,2022-07-06 22:21:49,33.0833,-16.3333,65.75,75,55,12.1
424,Gunjur,GM,2022-07-06 22:21:49,13.2019,-16.7339,80.58,80,70,12.62
425,Odessa,UA,2022-07-06 22:21:49,46.4775,30.7326,74.84,52,0,11.9
426,Vyazemskiy,RU,2022-07-06 22:21:50,47.5378,134.7525,76.37,87,3,3.15
427,Arman,RU,2022-07-06 22:21:50,59.7,150.1667,59.23,79,2,4.81
428,Mayumba,GA,2022-07-06 22:21:51,-3.432,10.6554,69.39,93,47,6.11
429,Port Moresby,PG,2022-07-06 22:20:01,-9.4431,147.1797,77.59,84,33,3.36
430,Ariquemes,BR,2022-07-06 22:21:51,-9.9133,-63.0408,81.3,50,0,2.33
431,Vila Velha,BR,2022-07-06 22:21:52,-20.3297,-40.2925,70.95,88,0,9.8
432,Dunedin,NZ,2022-07-06 22:21:52,-45.8742,170.5036,44.8,75,88,1.99
433,Charyshskoye,RU,2022-07-06 22:21:53,51.3978,83.5598,53.83,89,100,5.77
434,Albania,AL,2022-07-06 22:21:53,41.0,20.0,74.53,61,0,3.96
435,Taitung,TW,2022-07-06 22:21:53,22.7583,121.1444,79.93,81,21,3.51
436,Jambi,ID,2022-07-06 22:21:54,-1.6,103.6167,72.97,98,47,2.48
437,Sidi Ali,DZ,2022-07-06 22:21:54,36.0998,0.4206,74.48,83,56,6.11
438,Coos Bay,US,2022-07-06 22:21:55,43.3665,-124.2179,71.31,91,100,1.01
439,Phalombe,MW,2022-07-06 22:21:55,-15.8064,35.6507,58.14,92,12,3.27
440,Neiafu,TO,2022-07-06 22:21:55,-18.65,-173.9833,76.41,64,71,21.27
441,Oga,IT,2022-07-06 22:21:56,46.4631,10.347,56.8,90,10,4.52
442,Nurota,UZ,2022-07-06 22:21:56,40.5614,65.6886,70.0,29,0,4.63
443,Verkhoyansk,RU,2022-07-06 22:21:57,67.5447,133.385,50.7,88,100,2.42
444,Iisalmi,FI,2022-07-06 22:21:57,63.5592,27.1907,51.58,97,65,4.61
445,Zaragoza,ES,2022-07-06 22:21:58,41.6561,-0.8773,70.02,58,29,8.01
446,Clarence Town,AU,2022-07-06 22:21:58,-32.5833,151.7833,59.81,97,100,9.13
447,Salym,RU,2022-07-06 22:18:47,60.0625,71.4789,50.47,84,3,3.85
448,Kozhva,RU,2022-07-06 22:21:59,65.1073,57.0459,64.02,75,69,5.14
449,Hohhot,CN,2022-07-06 22:21:59,40.8106,111.6522,70.16,32,0,4.09
450,Otjiwarongo,NA,2022-07-06 22:21:59,-20.4637,16.6477,57.45,35,0,8.84
451,Abu Dhabi,AE,2022-07-06 22:18:03,24.4667,54.3667,90.97,66,98,10.09
452,Havre-Saint-Pierre,CA,2022-07-06 22:22:00,50.2334,-63.5986,59.07,67,100,5.82
453,Mayo,US,2022-07-06 22:22:00,38.8876,-76.5119,90.99,76,70,4.27
454,Nouadhibou,MR,2022-07-06 22:22:01,20.931,-17.0347,69.39,81,0,31.7
455,Bridlington,GB,2022-07-06 22:22:01,54.0831,-0.1919,64.89,77,84,19.91
456,Anadyr,RU,2022-07-06 22:19:03,64.75,177.4833,50.0,87,79,8.01
457,Jingdezhen,CN,2022-07-06 22:22:02,29.2947,117.2079,77.49,95,90,2.24
458,Vardo,NO,2022-07-06 22:22:02,70.3705,31.1107,49.57,88,96,4.94
459,Nachingwea,TZ,2022-07-06 22:22:08,-10.3833,38.7667,63.57,89,18,3.04
460,Vostok,RU,2022-07-06 22:22:08,46.4856,135.8833,70.29,83,16,2.48
461,Pueblo Nuevo,MX,2022-07-06 22:22:09,23.3833,-105.3833,74.86,55,33,7.27
462,Houston,US,2022-07-06 22:21:47,29.7633,-95.3633,99.32,58,97,4.0
463,Kaeo,NZ,2022-07-06 22:22:09,-35.1,173.7833,61.32,97,100,7.02
464,Salalah,OM,2022-07-06 22:22:10,17.0151,54.0924,78.13,96,100,4.61
465,Nuqui,CO,2022-07-06 22:22:10,5.7125,-77.2708,80.4,82,39,7.43
466,Hasaki,JP,2022-07-06 22:22:11,35.7333,140.8333,72.28,91,86,16.8
467,Hoima,UG,2022-07-06 22:22:11,1.4356,31.3436,67.21,58,79,4.83
468,Semenivka,UA,2022-07-06 22:22:12,52.1783,32.5818,67.75,73,93,3.8
469,Deputatskiy,RU,2022-07-06 22:22:12,69.3,139.9,42.73,89,100,4.63
470,Hoover,US,2022-07-06 22:22:13,33.4054,-86.8114,95.0,56,92,1.99
471,Grand Gaube,MU,2022-07-06 22:22:13,-20.0064,57.6608,68.38,62,72,3.0
472,Umm Lajj,SA,2022-07-06 22:22:13,25.0213,37.2685,85.89,48,3,7.07
473,Dano,BF,2022-07-06 22:22:14,11.15,-3.0667,81.3,65,79,5.73
474,Kamenka,RU,2022-07-06 22:22:14,51.3223,42.7678,61.07,61,0,4.81
475,Mandalgovi,MN,2022-07-06 22:22:15,45.7625,106.2708,62.31,60,100,20.2
476,Tomatlan,MX,2022-07-06 22:22:15,19.9333,-105.25,88.92,59,85,10.02
477,Iquique,CL,2022-07-06 22:22:16,-20.2208,-70.1431,61.27,81,29,4.5
478,Celestun,MX,2022-07-06 22:22:16,20.8667,-90.4,84.9,69,95,15.86
479,La Ronge,CA,2022-07-06 22:22:16,55.1001,-105.2842,64.11,46,60,8.16
480,Bereda,ES,2022-07-06 22:22:17,43.2686,-7.5406,62.42,100,11,9.22
481,Assiniboia,CA,2022-07-06 22:22:17,49.6334,-105.9845,81.28,29,6,7.14
482,Ludvika,SE,2022-07-06 22:22:18,60.1496,15.1878,59.34,77,79,9.28
483,Greytown,ZA,2022-07-06 22:22:18,-29.0642,30.5928,50.67,97,77,1.81
484,Sampit,ID,2022-07-06 22:22:19,-2.5333,112.95,72.14,99,65,0.51
485,Fuxin,CN,2022-07-06 22:22:19,42.0156,121.6589,70.02,96,100,9.13
486,Kabanjahe,ID,2022-07-06 22:22:19,3.1001,98.4908,62.6,84,76,2.33
487,Kaitangata,NZ,2022-07-06 22:22:20,-46.2817,169.8464,45.46,73,100,3.13
488,Buraydah,SA,2022-07-06 22:22:20,26.326,43.975,85.51,15,54,9.69
489,Ancud,CL,2022-07-06 22:22:21,-41.8697,-73.8203,42.22,74,29,14.25
490,Maceio,BR,2022-07-06 22:21:06,-9.6658,-35.7353,75.22,86,11,14.52
491,Panaba,MX,2022-07-06 22:22:21,21.2833,-88.2667,89.22,54,78,14.74
492,Vieste,IT,2022-07-06 22:22:22,41.8825,16.175,79.23,64,6,10.36
493,Owando,CG,2022-07-06 22:22:22,-0.4819,15.8999,77.47,59,86,1.43
494,Impfondo,CG,2022-07-06 22:22:22,1.6381,18.0667,73.33,73,66,0.87
495,Rimbey,CA,2022-07-06 22:22:23,52.6334,-114.2353,61.63,79,100,9.91
496,Solnechnyy,RU,2022-07-06 22:22:23,50.7214,136.6319,78.1,73,14,7.09
497,Santa Rosa,PH,2022-07-06 22:21:18,14.3122,121.1114,80.11,93,98,2.48
498,Colares,PT,2022-07-06 22:22:24,38.7992,-9.4469,75.33,54,0,10.71
499,Abancay,PE,2022-07-06 22:22:24,-13.6339,-72.8814,67.64,44,26,7.87
500,Saryozek,KZ,2022-07-06 22:22:25,44.3583,77.9753,63.45,43,9,5.08
501,San Rafael,AR,2022-07-06 22:20:38,-34.6177,-68.3301,55.53,17,0,11.27
502,San Quintin,MX,2022-07-06 22:22:25,30.4833,-115.95,71.83,71,2,18.03
503,Nikel,RU,2022-07-06 22:22:26,69.4128,30.222,53.56,79,86,4.45
504,Honningsvag,NO,2022-07-06 22:22:00,70.9821,25.9704,49.55,87,63,9.84
505,Pulandian,CN,2022-07-06 22:22:26,39.3953,121.9669,73.58,98,100,9.06
506,Mecca,SA,2022-07-06 22:20:52,21.4267,39.8261,88.38,25,60,7.02
507,Kuryk,KZ,2022-07-06 22:22:32,43.2,51.65,70.56,45,0,8.25
508,Navalcarnero,ES,2022-07-06 22:22:32,40.2891,-4.012,76.46,45,1,14.81
509,La Palma,US,2022-07-06 22:22:33,33.8464,-118.0467,91.65,65,3,7.0
510,Omsukchan,RU,2022-07-06 22:22:33,62.5333,155.8,70.05,62,30,10.98
511,Mvomero,TZ,2022-07-06 22:22:33,-6.25,38.6667,67.08,93,32,4.05
512,Orissaare,EE,2022-07-06 22:22:34,58.5592,23.0826,60.03,81,3,8.12
513,Hokitika,NZ,2022-07-06 22:22:34,-42.7167,170.9667,47.17,75,98,5.03
514,Chihuahua,MX,2022-07-06 22:18:52,28.5,-106.0,82.96,30,87,7.29
515,Paamiut,GL,2022-07-06 22:22:35,61.994,-49.6678,42.53,96,100,6.55
516,Saratoga Springs,US,2022-07-06 22:22:35,43.0831,-73.7846,80.33,57,56,3.0
517,Te Anau,NZ,2022-07-06 22:22:36,-45.4167,167.7167,35.51,92,100,0.29
518,Santa Barbara,US,2022-07-06 22:22:36,34.7333,-120.0343,76.91,48,0,10.76
519,Uren,RU,2022-07-06 22:22:36,57.4552,45.7852,62.42,94,17,1.72
520,Qaqortoq,GL,2022-07-06 22:22:37,60.7167,-46.0333,44.42,94,100,4.68
521,Awbari,LY,2022-07-06 22:22:37,26.5921,12.7805,84.63,21,0,6.15
522,Krasnoselkup,RU,2022-07-06 22:22:38,65.7,82.4667,55.76,82,92,7.27
523,Kochi,IN,2022-07-06 22:22:38,9.9399,76.2602,76.01,88,99,8.03
524,Kirkenaer,NO,2022-07-06 22:22:38,60.4564,12.0582,52.75,93,100,5.37
525,Huasahuasi,PE,2022-07-06 22:22:39,-11.3167,-75.6167,45.37,64,21,7.76
526,Avera,US,2022-07-06 22:22:39,33.194,-82.5271,85.91,51,99,6.69
527,Broome,US,2022-07-06 22:22:40,42.2506,-75.833,78.71,65,61,7.0
528,Pareora,NZ,2022-07-06 22:22:40,-44.4871,171.2132,44.19,97,100,2.75
529,Saint-Joseph,RE,2022-07-06 22:22:40,-21.3667,55.6167,64.2,70,55,11.5
530,Axim,GH,2022-07-06 22:22:41,4.8699,-2.2405,75.94,89,85,8.12
531,Kutum,SD,2022-07-06 22:22:41,14.2,24.6667,84.34,19,20,3.69
532,Berasia,IN,2022-07-06 22:22:42,23.6333,77.4333,77.74,88,97,6.64
533,Nechi,CO,2022-07-06 22:22:42,8.0942,-74.7757,82.83,79,100,2.55
534,Pisco,PE,2022-07-06 22:22:43,-13.7,-76.2167,64.02,81,2,3.29
535,Toora-Khem,RU,2022-07-06 22:22:43,52.4675,96.11,50.31,89,54,1.39
536,Lata,PT,2022-07-06 22:22:43,40.1629,-8.3327,67.03,70,0,1.16
537,Emerald,AU,2022-07-06 22:22:44,-23.5333,148.1667,48.34,94,0,8.05
538,Carutapera,BR,2022-07-06 22:22:45,-1.195,-46.02,74.75,91,14,5.14
539,Ozernovskiy,RU,2022-07-06 22:22:45,51.5,156.5167,51.82,86,100,2.93
540,Hit,IQ,2022-07-06 22:22:45,33.6416,42.8251,93.74,14,0,17.31
541,Xenia,US,2022-07-06 22:22:46,39.6848,-83.9296,82.83,81,100,9.71
542,Ahtopol,BG,2022-07-06 22:22:46,42.1,27.95,69.44,70,0,7.0
543,Sakakah,SA,2022-07-06 22:22:47,29.9697,40.2064,83.55,15,0,10.71
544,Konstantinovka,RU,2022-07-06 22:22:47,49.6167,127.9833,70.95,94,100,9.6
545,Aanekoski,FI,2022-07-06 22:22:47,62.6946,25.818,53.67,94,61,4.83
546,Thabazimbi,ZA,2022-07-06 22:22:48,-24.5917,27.4116,59.61,46,0,2.21
547,Male,MV,2022-07-06 22:22:48,4.1748,73.5089,82.6,77,100,10.8
548,Waddan,LY,2022-07-06 22:22:48,29.1614,16.139,84.97,30,0,9.01
549,Astara,AZ,2022-07-06 22:22:49,38.5,48.6667,63.14,55,59,3.15
550,Luanda,AO,2022-07-06 22:19:45,-8.8368,13.2343,67.93,91,0,6.91
551,Gberia Fotombu,SL,2022-07-06 22:22:49,9.8833,-11.1667,70.5,97,87,4.12
